GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,VARNAME_2,NL_NAME_2,TYPE_2,ENGTYPE_2,CC_2,HASC_2,1992_count,1992_sum,1992_mean,1992_media,1992_stdev,1992_min,1992_max,1992_range,1992_minor,1992_major,1992_varie,1992_varia,1993_count,1993_sum,1993_mean,1993_media,1993_stdev,1993_min,1993_max,1993_range,1993_minor,1993_major,1993_varie,1993_varia,1994_count,1994_sum,1994_mean,1994_media,1994_stdev,1994_min,1994_max,1994_range,1994_minor,1994_major,1994_varie,1994_varia,1995_count,1995_sum,1995_mean,1995_media,1995_stdev,1995_min,1995_max,1995_range,1995_minor,1995_major,1995_varie,1995_varia,1996_count,1996_sum,1996_mean,1996_media,1996_stdev,1996_min,1996_max,1996_range,1996_minor,1996_major,1996_varie,1996_varia,1997_count,1997_sum,1997_mean,1997_media,1997_stdev,1997_min,1997_max,1997_range,1997_minor,1997_major,1997_varie,1997_varia,1998_count,1998_sum,1998_mean,1998_media,1998_stdev,1998_min,1998_max,1998_range,1998_minor,1998_major,1998_varie,1998_varia,1999_count,1999_sum,1999_mean,1999_media,1999_stdev,1999_min,1999_max,1999_range,1999_minor,1999_major,1999_varie,1999_varia,2000_count,2000_sum,2000_mean,2000_media,2000_stdev,2000_min,2000_max,2000_range,2000_minor,2000_major,2000_varie,2000_varia,2001_count,2001_sum,2001_mean,2001_media,2001_stdev,2001_min,2001_max,2001_range,2001_minor,2001_major,2001_varie,2001_varia,2002_count,2002_sum,2002_mean,2002_media,2002_stdev,2002_min,2002_max,2002_range,2002_minor,2002_major,2002_varie,2002_varia,2003_count,2003_sum,2003_mean,2003_media,2003_stdev,2003_min,2003_max,2003_range,2003_minor,2003_major,2003_varie,2003_varia,2004_count,2004_sum,2004_mean,2004_media,2004_stdev,2004_min,2004_max,2004_range,2004_minor,2004_major,2004_varie,2004_varia,2005_count,2005_sum,2005_mean,2005_media,2005_stdev,2005_min,2005_max,2005_range,2005_minor,2005_major,2005_varie,2005_varia,2006_count,2006_sum,2006_mean,2006_media,2006_stdev,2006_min,2006_max,2006_range,2006_minor,2006_major,2006_varie,2006_varia,2007_count,2007_sum,2007_mean,2007_media,2007_stdev,2007_min,2007_max,2007_range,2007_minor,2007_major,2007_varie,2007_varia,2008_count,2008_sum,2008_mean,2008_media,2008_stdev,2008_min,2008_max,2008_range,2008_minor,2008_major,2008_varie,2008_varia,2009_count,2009_sum,2009_mean,2009_media,2009_stdev,2009_min,2009_max,2009_range,2009_minor,2009_major,2009_varie,2009_varia,2010_count,2010_sum,2010_mean,2010_media,2010_stdev,2010_min,2010_max,2010_range,2010_minor,2010_major,2010_varie,2010_varia,2011_count,2011_sum,2011_mean,2011_media,2011_stdev,2011_min,2011_max,2011_range,2011_minor,2011_major,2011_varie,2011_varia,2012_count,2012_sum,2012_mean,2012_media,2012_stdev,2012_min,2012_max,2012_range,2012_minor,2012_major,2012_varie,2012_varia,2013_count,2013_sum,2013_mean,2013_media,2013_stdev,2013_min,2013_max,2013_range,2013_minor,2013_major,2013_varie,2013_varia
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.3_1,Mazzouna,,,Delegation,Delegation,,TN.SZ.MA,1474,5180,3.51424694708277,3,2.09058768332652,2,28,26,11,3,21,4.37055686167656,1474,4150,2.81546811397558,2,2.2171478198859,2,28,26,12,2,20,4.91574445522481,1474,4219,2.86227951153324,3,2.27234013187423,2,28,26,14,3,20,5.16352967492621,1474,5004,3.39484396200814,3,1.86050153254053,2,25,23,11,3,20,3.46146595258566,1474,4869,3.30325644504749,3,1.61351238959809,2,21,19,12,3,19,2.60342223138655,1474,4024,2.72998643147897,3,1.29881863651634,2,17,15,17,3,13,1.68692985056217,1474,3585,2.43215739484396,2,1.22272571245552,2,16,14,13,2,14,1.49505816789987,1474,3877,2.63025780189959,2,1.29015963114519,2,17,15,7,2,16,1.66451187383669,1474,5764,3.91044776119403,4,1.68563632289958,3,22,19,13,4,17,2.84136981307842,1474,5595,3.79579375848033,4,1.51284278695253,3,19,16,9,4,16,2.28869329803431,1474,5327,3.61397557666214,3,1.39619372655192,3,18,15,10,3,16,1.94935692206293,1474,3384,2.29579375848033,2,1.02447455549627,2,13,11,13,2,12,1.04954811485928,1474,5094,3.45590230664858,3,1.53468130554446,2,19,17,16,3,18,2.35524670958764,1474,4163,2.82428765264586,3,1.36825079777582,2,16,14,10,3,14,1.87211024561417,1474,5781,3.92198100407056,4,1.57232420404452,2,19,17,17,4,18,2.47220340262422,1474,5672,3.84803256445048,3.5,1.71036414795619,2,20,18,20,3,19,2.92534551861389,1474,4882,3.31207598371777,3,1.54323600683376,2,19,17,17,3,18,2.38157737278821,1474,4831,3.2774762550882,3,1.70550871612533,2,20,18,17,3,19,2.90875998077947,1474,6882,4.66892808683853,4,2.63166668539098,3,32,29,9,4,26,6.92566954299676,1474,5506,3.73541383989145,3,1.97075142835744,3,26,23,13,3,21,3.88386119237291,1474,6415,4.35210312075984,4,2.15200176294953,3,26,23,17,4,22,4.6311115877379,1474,6273,4.25576662143826,4,2.15362746333394,3,27,24,11,4,24,4.63811125082618
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.4_1,Meknassi,,,Delegation,Delegation,,TN.SZ.ME,863,3729,4.32097334878331,3,5.29457738539195,2,52,50,13,3,31,28.0325496899039,863,3037,3.51911935110081,3,4.55218671183989,2,39,37,9,2,31,20.7224038594517,863,3126,3.62224797219003,3,4.96416507818244,2,47,45,9,3,28,24.6429349234461,863,3504,4.06025492468134,3,4.46706328544776,2,40,38,10,3,31,19.9546543961953,863,3316,3.84241019698725,3,3.56930518420867,2,34,32,10,3,26,12.7399394980189,863,2566,2.97334878331402,2,2.45005427660365,2,22,20,9,2,19,6.00276595830384,863,2356,2.73001158748552,2,2.3828502509645,2,22,20,11,2,20,5.67797531852158,863,2501,2.89803012746234,2,2.24073388781151,2,21,19,11,2,19,5.0208883559869,863,3797,4.39976825028969,4,2.95212474372127,3,28,25,15,4,22,8.71504050249135,863,3831,4.43916570104287,4,3.18901580172742,3,29,26,15,4,26,10.1698217836672,863,3627,4.20278099652375,3,3.21235905013517,3,30,27,17,3,24,10.3192506669854,863,2228,2.58169177288528,2,1.70337771252632,2,15,13,12,2,14,2.90149563153139,863,3387,3.92468134414832,3,2.60049560464305,2,24,22,12,3,21,6.76257738976784,863,2942,3.4090382387022,3,3.07959484433562,2,26,24,7,3,24,9.48390440525853,863,3995,4.62920046349942,4,3.94976335127529,3,33,30,14,3,29,15.6006305310774,863,4113,4.76593279258401,4,4.45613595534221,2,38,36,2,3,32,19.8571476524936,863,3745,4.33951332560834,3,4.45468006734823,2,37,35,16,3,31,19.8441745024296,863,3583,4.15179606025492,3,4.14134884292856,2,36,34,19,3,29,17.1507702388257,863,5065,5.86906141367323,4,5.49772985275629,3,46,43,20,4,36,30.2250335338876,863,4121,4.77520278099652,4,4.5733863276934,2,39,37,20,3,31,20.9158625023329,863,4716,5.46465816917729,4,5.18741145749841,3,44,41,29,4,35,26.9092376293858,863,4755,5.5098493626883,4,5.74160339930593,3,50,47,14,4,36,32.9660095949214
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.5_1,Menzel Bouzaiene,,,Delegation,Delegation,,TN.SZ.MB,785,2979,3.79490445859873,3,1.49988518364581,2,16,14,2,3,14,2.24965556412024,785,2252,2.8687898089172,3,1.09746978851876,2,11,9,7,3,10,1.20443993671142,785,2467,3.14267515923567,3,1.40155526995308,2,15,13,15,3,12,1.96435717473325,785,2749,3.50191082802548,3,1.37319522958142,2,14,12,14,3,12,1.88566513854517,785,2776,3.53630573248408,3,1.2973344974398,2,13,11,10,3,12,1.68307679824739,785,2465,3.14012738853503,3,1.54861186547398,2,16,14,15,3,14,2.39819870988681,785,2221,2.82929936305732,2,1.75619961528458,2,17,15,13,2,15,3.08423708872572,785,2512,3.2,3,1.70559215112736,2,17,15,13,3,15,2.90904458598726,785,3635,4.63057324840764,4,1.73420671195619,3,20,17,15,4,16,3.0074729197939,785,3568,4.54522292993631,4,1.64050814948259,3,17,14,14,4,15,2.6912669885188,785,3244,4.13248407643312,4,1.73470445951129,3,17,14,10,4,15,3.00919956184835,785,2085,2.65605095541401,2,1.08324457070013,2,10,8,8,2,9,1.17341879995132,785,3260,4.15286624203822,4,1.5082178503186,3,16,13,16,4,13,2.27472108401965,785,2726,3.47261146496815,3,1.10911748155641,2,11,9,11,3,10,1.23014158789403,785,3649,4.6484076433121,4,1.69486316812529,3,17,14,16,4,14,2.8725611586677,785,3676,4.6828025477707,4,1.76376039882182,3,17,14,14,4,15,3.1108507444521,785,3146,4.00764331210191,4,1.62933073678852,3,15,12,14,3,13,2.65471864984381,785,3115,3.96815286624204,3,1.88463577438974,2,17,15,12,3,16,3.55185200210963,785,4756,6.05859872611465,5,3.31091698549498,4,29,25,18,5,23,10.9621712848391,785,3947,5.02802547770701,4,3.01321578212868,3,27,24,16,4,24,9.07946934966936,785,4486,5.71464968152866,5,3.34665562288215,3,31,28,16,4,28,11.2001038581687,785,4368,5.56433121019108,5,3.22510085239736,3,29,26,16,4,25,10.4012755081342
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.6_1,Ouled Haffouz,,,Delegation,Delegation,,TN.SZ.OH,583,2218,3.80445969125214,4,1.09239410452137,2,10,8,10,4,9,1.19332487959304,583,1889,3.2401372212693,3,1.14203993482331,2,10,8,10,3,9,1.30425521273122,583,1839,3.15437392795883,3,1.34973877561835,2,11,9,9,3,10,1.82179476240773,583,2157,3.69982847341338,3,1.54435284166754,2,13,11,8,3,12,2.38502569956662,583,2351,4.03259005145798,3,2.19713706944402,2,17,15,12,3,15,4.82741130192504,583,1853,3.17838765008576,3,1.57022448952294,2,14,12,11,3,13,2.46560494749757,583,1712,2.93653516295026,3,1.5209524646441,2,13,11,13,3,12,2.31329639970696,583,1979,3.39451114922813,3,1.40035675170184,2,13,11,12,3,12,1.96099903203693,583,2850,4.8885077186964,4,1.98180099048628,3,17,14,13,4,15,3.92753516589239,583,2834,4.86106346483705,4,1.83997265838987,3,16,13,12,4,13,3.38549938362229,583,2768,4.74785591766724,4,1.97668000496262,3,17,14,12,4,15,3.90726384201901,583,1761,3.02058319039451,3,1.31865686234493,2,11,9,8,3,10,1.73885592060937,583,2438,4.18181818181818,4,1.32577513669657,3,12,9,9,4,10,1.7576797130828,583,2099,3.60034305317324,3,1.1189004123439,2,10,8,10,3,9,1.25193813274334,583,3010,5.16295025728988,5,1.78401503618291,3,14,11,12,5,12,3.18270964932671,583,3084,5.28987993138937,5,1.9732387511695,3,17,14,16,5,15,3.89367116911698,583,2588,4.43910806174957,4,1.65538175093371,3,14,11,14,4,12,2.74028874132436,583,2397,4.1114922813036,4,1.49542068389135,3,12,9,9,4,10,2.23628302181006,583,3642,6.24699828473413,6,2.26784225320398,4,19,15,19,5,16,5.14310848541732,583,2963,5.08233276157804,5,1.92039162469161,3,16,13,16,5,14,3.68790399218569,583,3383,5.80274442538594,5,2.42213761286228,3,20,17,18,5,17,5.86675061564218,583,3523,6.04288164665523,5,3.48678661376598,3,29,26,22,5,23,12.1576808899376
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.7_1,Regueb,,,Delegation,Delegation,,TN.SZ.RE,1418,5093,3.5916784203103,3,1.48632264694847,2,18,16,13,3,16,2.20915501083191,1418,4258,3.00282087447109,3,1.31391294193028,2,16,14,16,3,13,1.72636721897188,1418,4294,3.02820874471086,3,1.55864929460172,2,19,17,7,3,17,2.42938762356245,1418,5093,3.5916784203103,3,1.82301959038045,2,23,21,14,3,20,3.3234004269109,1418,5231,3.68899858956277,3,1.54797478549501,2,18,16,16,3,16,2.39622593652833,1418,4225,2.97954866008463,3,1.2747982807719,2,15,13,15,3,13,1.62511065665899,1418,3999,2.82016925246826,3,1.25773857312287,2,15,13,11,3,14,1.58190631832116,1418,4649,3.27856135401975,3,1.2299071327224,2,15,13,11,3,14,1.51267155512144,1418,6772,4.77574047954866,4,1.9656222923336,3,24,21,13,4,20,3.86367099611881,1418,6572,4.63469675599436,4,1.92393668902082,3,24,21,17,4,20,3.70153238336041,1418,6259,4.41396332863188,4,1.82947261433728,3,22,19,12,4,19,3.3469700466101,1418,4093,2.88645980253879,3,1.08220639565604,2,13,11,13,3,12,1.17117068279884,1418,6033,4.25458392101551,4,1.54916948597362,2,18,16,12,4,17,2.39992609627178,1418,5164,3.64174894217207,3,1.19826168835625,2,14,12,14,3,13,1.43583107378238,1418,6993,4.93159379407616,5,1.57249915587335,3,19,16,18,5,16,2.4727535952224,1418,6746,4.7574047954866,4,1.87112029256745,3,22,19,22,4,19,3.50109114925769,1418,5927,4.17983074753174,4,1.69732701983333,2,19,17,12,4,18,2.88091901225628,1418,5746,4.05218617771509,4,2.098783686788,2,24,22,15,4,22,4.40489296392745,1418,8811,6.21368124118477,5,3.632661601782,4,39,35,15,5,32,13.1962303130614,1418,7323,5.16431593794076,5,2.7393484429186,3,29,26,19,5,25,7.50402989172058,1418,8228,5.80253878702398,5,3.21521318286363,3,36,33,16,5,30,10.3375958112601,1418,8041,5.67066290550071,5,3.23276591204491,3,36,33,16,5,29,10.4507754420795
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.8_1,Sabalat Ouled Asker,,,Delegation,Delegation,,TN.SZ.SA,439,1558,3.54897494305239,3,0.96013599872435,2,9,7,9,3,8,0.921861136046406,439,1253,2.85421412300683,3,0.950565955231265,2,8,6,6,3,7,0.903575635244728,439,1325,3.01822323462415,3,1.05848799856437,2,9,7,9,3,8,1.1203968431048,439,1582,3.60364464692483,3,1.21403539196751,2,11,9,9,3,10,1.47388193294971,439,1685,3.83826879271071,3,1.81835558911875,2,16,14,15,3,14,3.30641704847941,439,1389,3.16400911161731,3,1.64793744488085,2,12,10,7,3,11,2.71569782224044,439,1335,3.04100227790433,3,1.37605785275105,2,10,8,8,3,9,1.89353521411782,439,1439,3.27790432801822,3,1.31236946154775,2,10,8,7,3,9,1.72231360360314,439,1974,4.49658314350797,4,1.90057231202778,3,15,12,9,4,12,3.61217511324661,439,1968,4.48291571753986,4,1.51200350414313,3,13,10,9,4,11,2.28615459654111,439,1925,4.38496583143508,4,1.56553190542266,3,13,10,13,4,11,2.45089014689629,439,1168,2.66059225512529,2,0.921062383050557,2,7,5,7,2,6,0.84835591347077,439,1832,4.17312072892939,4,1.25627611168717,3,10,7,10,4,8,1.57822966879582,439,1584,3.60820045558087,3,1.38047768164554,2,11,9,8,3,10,1.90571862952143,439,2173,4.9498861047836,4,1.8564039835461,3,13,10,12,4,11,3.44623575012583,439,2236,5.09339407744875,4,2.24022597035069,3,16,13,16,4,13,5.01861239823371,439,2068,4.71070615034169,4,2.54537844682679,2,19,17,17,4,17,6.47895143757036,439,2006,4.56947608200456,4,2.6640400321144,2,21,19,14,4,19,7.0971092927081,439,2852,6.49658314350797,6,3.6628234111184,3,26,23,17,5,22,13.416275341037,439,2302,5.24373576309795,4,2.91915372692699,3,22,19,19,4,18,8.52145848143172,439,2786,6.34624145785877,5,3.27250271631033,3,24,21,11,5,20,10.7092740282585,439,2791,6.35763097949886,5,3.49514858568751,3,27,24,12,5,22,12.2160636360334
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.9_1,Sidi Ali Ben Aoun,,,Delegation,Delegation,,TN.SZ.SB,1128,3811,3.37854609929078,3,1.11936564466505,2,14,12,8,3,13,1.25297944645641,1128,3121,2.76684397163121,3,1.25041835713241,2,15,13,10,3,13,1.56354606785372,1128,3172,2.81205673758865,3,1.34354116499238,2,15,13,14,3,14,1.80510286202908,1128,3798,3.36702127659574,3,1.40605743488152,2,17,15,9,3,15,1.9769975101856,1128,3697,3.27748226950355,3,0.989370837421916,2,12,10,9,3,11,0.978854653940944,1128,3038,2.69326241134752,3,0.985654548301322,2,11,9,11,2,10,0.971514888587084,1128,2867,2.54166666666667,2,0.947206450095044,2,10,8,8,2,9,0.897200059101656,1128,3019,2.67641843971631,3,1.03865567544891,2,12,10,10,2,11,1.07880561214224,1128,4590,4.06914893617021,4,1.42501909374378,3,17,14,10,4,15,2.03067941753434,1128,4486,3.97695035460993,4,1.32200441156678,3,15,12,12,4,13,1.74769566420202,1128,4229,3.7491134751773,3,1.40288428619638,3,16,13,13,3,14,1.96808432045672,1128,2783,2.46719858156028,2,0.978848264596905,2,11,9,10,2,10,0.958143925104373,1128,4243,3.76152482269503,3,1.6283313308853,2,18,16,11,3,17,2.6514629231427,1128,3585,3.1781914893617,3,1.2573131851696,2,13,11,11,3,12,1.58083644560132,1128,4529,4.01507092198582,4,1.72248989804607,2,19,17,2,4,18,2.96697144887077,1128,4639,4.11258865248227,4,1.74700890306517,3,19,16,11,4,17,3.05204010738897,1128,4227,3.74734042553191,3,1.90440698809605,2,21,19,11,3,19,3.62676597630905,1128,4235,3.75443262411348,3,2.01390948547179,2,21,19,10,3,19,4.05583141567327,1128,5996,5.31560283687943,5,3.0442431121626,3,33,30,13,4,26,9.2674161259494,1128,4859,4.30762411347518,4,2.29133706835921,3,25,22,11,4,21,5.25022556083697,1128,5530,4.90248226950355,4,2.61800792006896,3,28,25,16,4,25,6.85396546954379,1128,5587,4.95301418439716,4,2.67615384933877,3,30,27,13,4,24,7.16179942533073
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.10_1,Sidi Bouzid Est,,,Delegation,Delegation,,TN.SZ.SE,1167,5054,4.33076263924593,4,4.5340117713947,2,50,48,10,3,30,20.5572627431457,1167,4516,3.86975149957155,3,4.75664890968285,2,49,47,16,3,33,22.625708849987,1167,4497,3.85347043701799,3,5.11545731597978,2,52,50,9,3,33,26.167903551611,1167,5567,4.77035132819195,3,6.27043047438946,2,60,58,12,3,39,39.3182983341521,1167,5671,4.85946872322194,4,6.05253725791487,2,54,52,12,3,40,36.6332072584477,1167,4691,4.01970865467009,3,5.87155771283062,2,57,55,12,3,34,34.4751899751007,1167,4556,3.90402742073693,3,5.54588641265541,2,53,51,12,3,36,30.7568561020758,1167,4860,4.16452442159383,3,5.03291746334552,2,50,48,9,3,36,25.3302581928483,1167,6914,5.92459297343616,5,6.17187168982523,3,55,52,14,4,43,38.0920001556661,1167,6931,5.93916023993145,5,5.91692562840374,3,55,52,16,4,39,35.010008892061,1167,6808,5.8337617823479,4,6.10053938543923,3,54,51,14,4,41,37.2165807932952,1167,4638,3.97429305912596,3,5.63174598180498,2,52,50,14,3,40,31.7165628035765,1167,6783,5.81233933161954,4,6.34753980866944,3,56,53,12,4,41,40.2912616226433,1167,5466,4.68380462724936,4,5.12837126833237,2,50,48,11,3,32,26.3001918658569,1167,7279,6.23736075407027,5,6.01577838743988,3,56,53,17,5,38,36.1895896067888,1167,7861,6.73607540702656,5,6.58415376047134,3,57,54,15,5,39,43.3510807415288,1167,6792,5.82005141388175,4,6.04086418488152,3,56,53,15,4,39,36.4920401001843,1167,6606,5.66066838046272,4,5.88679441480209,3,53,50,16,4,39,34.6543484821451,1167,9025,7.73350471293916,6,6.38014002780498,3,58,55,3,5,39,40.7061867743994,1167,8187,7.01542416452442,5,7.5033110294953,3,60,57,18,5,45,56.2996764053459,1167,9140,7.83204798628963,6,7.45354544354103,3,61,58,23,5,47,55.5553396789313,1167,9308,7.97600685518423,6,8.10404324235681,3,63,60,23,5,47,65.6755168739891
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.11_1,Sidi Bouzid Ouest,,,Delegation,Delegation,,TN.SZ.SO,665,2955,4.44360902255639,4,3.90298427143596,2,46,44,12,4,23,15.2332862230765,665,2325,3.49624060150376,3,2.40120289451083,2,28,26,9,3,20,5.76577534060716,665,2636,3.96390977443609,3,3.9624428241574,2,46,44,9,3,25,15.7009531347165,665,3085,4.6390977443609,4,4.760012551106,2,50,48,9,4,30,22.6577194866866,665,3074,4.62255639097744,4,4.27129985922571,2,45,43,8,4,27,18.2440024874216,665,2519,3.78796992481203,3,3.64085087952185,2,44,42,8,3,24,13.255795126915,665,2390,3.59398496240602,3,3.53210323929057,2,38,36,8,3,22,12.4757532930069,665,2726,4.09924812030075,3,3.92743380297901,2,44,42,11,3,24,15.4247362767822,665,3454,5.19398496240601,5,3.17934497908209,3,36,33,8,4,24,10.1082344960145,665,3557,5.34887218045113,5,3.38529807977456,3,38,35,12,5,25,11.4602430889253,665,3575,5.37593984962406,5,4.19344548300539,3,46,43,13,5,28,17.5849850189383,665,2341,3.5203007518797,3,3.50165931447665,2,39,37,20,3,20,12.2616179546611,665,3364,5.05864661654135,4,3.85307469879817,3,44,41,14,4,24,14.8461846345186,665,2958,4.44812030075188,4,4.18239420413246,2,45,43,12,3,30,17.4924212787608,665,3946,5.93383458646616,5,5.13327472049733,3,52,49,12,5,30,26.350509356097,665,4088,6.14736842105263,5,5.44908875526561,3,51,48,14,5,31,29.6925682627622,665,3551,5.33984962406015,4,4.69413231309854,2,48,46,12,4,30,22.0348781728758,665,3447,5.18345864661654,4,4.86380185543073,2,45,43,2,4,30,23.6565684888914,665,5040,7.57894736842105,6,6.47425267997374,3,57,54,17,6,40,41.9159477641472,665,3875,5.82706766917293,5,4.74668270106543,3,48,45,11,5,28,22.5309966645938,665,4873,7.32781954887218,6,6.82350375659819,3,58,55,16,6,36,46.5602035163097,665,4749,7.14135338345865,6,6.48847593606268,3,61,58,13,5,33,42.1003199728645
TUN,Tunisia,TUN.18_1,Sidi Bou Zid,,TUN.18.12_1,Souk Jedid,Souk Jdid,,Delegation,Delegation,,TN.SZ.SJ,479,1733,3.61795407098121,3,0.760570046337159,2,6,4,6,3,5,0.578466795385308,479,1407,2.93736951983298,3,0.57090391938311,2,4,2,4,3,3,0.325931285166997,479,1429,2.98329853862213,3,0.636185114256224,2,5,3,5,3,4,0.404731499601205,479,1674,3.49478079331942,3,0.707456486682881,2,6,4,2,3,5,0.500494680549685,479,1725,3.60125260960334,3,0.706130696405069,2,6,4,2,3,5,0.498620560405508,479,1480,3.08977035490605,3,0.583595998652397,2,5,3,5,3,4,0.340584289643088,479,1358,2.83507306889353,3,0.695903270644051,2,5,3,5,3,4,0.484281362093088,479,1508,3.1482254697286,3,0.687611811593686,2,6,4,6,3,5,0.47281000344315,479,2192,4.57620041753653,5,0.846173611200505,3,8,5,8,4,6,0.716009780292104,479,2128,4.44258872651357,4,0.812443914851334,3,8,5,8,4,6,0.660065114778962,479,1954,4.07933194154489,4,0.75768214043339,3,7,4,7,4,5,0.574082225931723,479,1272,2.65553235908142,3,0.616683227454642,2,5,3,5,3,4,0.380298203023874,479,1959,4.08977035490605,4,0.919675756081279,3,7,4,7,4,5,0.845803496323672,479,1663,3.47181628392484,3,0.741506562985027,2,6,4,6,3,5,0.549831982949867,479,2194,4.580375782881,4,1.15649706172423,3,10,7,10,4,8,1.33748545377679,479,2320,4.84342379958246,5,1.39433448403864,3,11,8,11,4,9,1.9441686533793,479,2033,4.24425887265136,4,1.22638163906437,2,9,7,2,4,8,1.50401192463422,479,1928,4.02505219206681,4,1.15382578085161,2,9,7,9,4,8,1.33131393255782,479,2777,5.79749478079332,5,1.77276837498604,4,16,12,14,5,13,3.14270771135063,479,2392,4.9937369519833,4,2.04387225661719,3,17,14,15,4,14,4.17741380136943,479,2552,5.32776617954071,5,1.80207529971115,3,15,12,10,4,13,3.24747538582904,479,2624,5.47807933194154,5,1.77404144071451,3,15,12,11,4,13,3.14722303337242
TUN,Tunisia,TUN.19_1,Siliana,,TUN.19.1_1,Bargou,,,Delegation,Delegation,,TN.SL.BA,578,1986,3.43598615916955,3,1.28211781970873,2,13,11,13,3,10,1.64382610361466,578,1562,2.70242214532872,2,1.31718519281608,2,12,10,8,2,11,1.73497683217394,578,1608,2.78200692041522,2,1.52971313318815,2,14,12,13,2,13,2.3400222698483,578,2010,3.47750865051903,3,1.55087184569167,2,14,12,10,3,12,2.40520348175908,578,1923,3.32698961937716,3,1.62974033740541,2,15,13,13,3,14,2.65605356736629,578,1530,2.64705882352941,2,1.39326109203847,2,12,10,8,2,11,1.94117647058823,578,1430,2.47404844290657,2,1.36827039978458,1,12,11,12,2,12,1.87216388692664,578,1722,2.97923875432526,3,1.34379959234272,2,12,10,10,3,11,1.80579734438045,578,2349,4.06401384083045,4,1.89637766516677,3,17,14,11,4,15,3.59624824894338,578,2360,4.08304498269896,4,1.86388636697091,3,17,14,10,4,15,3.47407238898002,578,2371,4.10207612456747,4,2.17685907051655,3,20,17,10,4,17,4.73871541289018,578,1395,2.41349480968858,2,1.34792852767385,2,11,9,8,2,10,1.816911315717,578,2076,3.5916955017301,3,1.69756600557002,2,15,13,14,3,13,2.88173034326697,578,1647,2.84948096885813,3,1.15112765856616,2,9,7,7,3,8,1.32509488631601,578,1956,3.3840830449827,3,1.15774327374994,2,11,9,11,3,10,1.34036948791322,578,2128,3.68166089965398,3,1.2843384558184,3,12,9,12,3,10,1.649525269094,578,1934,3.34602076124568,3,1.23023884911287,2,12,10,12,3,11,1.51348762586655,578,1827,3.16089965397924,3,1.15122646512913,2,12,10,7,3,11,1.32532237401372,578,2666,4.61245674740484,4,1.80310684941657,3,16,13,13,4,14,3.25119431041295,578,2096,3.62629757785467,3,1.45121371278221,2,14,12,2,3,13,2.10602124016714,578,2468,4.26989619377163,4,1.45277219413361,3,15,12,8,4,12,2.1105470480478,578,2395,4.14359861591695,4,1.61581785074311,3,16,13,11,4,14,2.61086732678009
TUN,Tunisia,TUN.19_1,Siliana,,TUN.19.2_1,Bouarada,,,Delegation,Delegation,,TN.SL.BD,610,2105,3.45081967213115,3,1.55184955232639,2,14,12,8,3,12,2.40823703305563,610,1794,2.94098360655738,3,1.49418293360469,2,13,11,8,3,12,2.23258263907552,610,1841,3.01803278688525,3,1.91234198504804,2,18,16,11,3,17,3.65705186777747,610,2224,3.64590163934426,3,1.91949222883415,2,17,15,2,3,16,3.68445041655468,610,2140,3.50819672131147,3,2.04316494138241,2,18,16,11,3,16,4.17452297769417,610,1863,3.05409836065574,3,2.00704282673738,2,18,16,12,3,16,4.02822090835797,610,1607,2.6344262295082,2,1.83029024356943,2,16,14,16,2,14,3.34996237570546,610,1923,3.15245901639344,3,1.71149503788757,2,16,14,10,3,14,2.92921526471378,610,2416,3.96065573770492,3,2.14745588618784,3,19,16,14,3,16,4.61156678312281,610,2590,4.24590163934426,4,2.18756349007567,3,20,17,16,4,16,4.78543402311206,610,2586,4.23934426229508,4,2.37578485313143,3,21,18,15,4,17,5.64435366836872,610,1529,2.50655737704918,2,1.40401868798676,2,12,10,12,2,10,1.97126847621607,610,2305,3.77868852459016,3,2.0313618749296,2,17,15,9,3,16,4.12643106691749,610,2063,3.38196721311475,3,2.36643248106715,2,19,17,16,3,16,5.60000268744961,610,2588,4.24262295081967,3,3.72719113755476,2,29,27,15,3,25,13.8919537758667,610,2859,4.68688524590164,4,4.29547895800163,3,34,31,11,3,28,18.4511394786348,610,2535,4.15573770491803,3,3.65167936170599,2,29,27,8,3,25,13.3347621607095,610,2407,3.94590163934426,3,3.28314492224896,2,25,23,14,3,23,10.7790405804891,610,3434,5.62950819672131,4,4.86746792700523,3,38,35,3,4,30,23.6922440204246,610,2889,4.73606557377049,4,4.33334508229583,3,34,31,10,4,28,18.7778796022574,610,3254,5.3344262295082,4,4.34906755583466,3,35,32,11,4,28,18.9143886052137,610,3142,5.15081967213115,4,4.51992394215785,3,35,32,17,4,27,20.4297124428917
